seqnames	start	end	width	strand	ploidy	sample.id	asm.id
chr2	91703560	91709364	5805	*	2n	NA12883	verkko
chr2	91709365	91711621	2257	*	1n	NA12883	verkko
chr2	91711622	91996169	284548	*	2n	NA12883	verkko
chr2	91996170	91998746	2577	*	1n	NA12883	verkko
chr2	92026050	92206092	180043	*	2n	NA12883	verkko
chr2	92206093	92233421	27329	*	multi	NA12883	verkko
chr2	92233422	92235998	2577	*	multi	NA12883	verkko
chr2	92235999	92317473	81475	*	2n	NA12883	verkko
chr2	92317474	92317474	1	*	multi	NA12883	verkko
chr2	92317475	92348083	30609	*	2n	NA12883	verkko
chr2	92348084	92351076	2993	*	1n	NA12883	verkko
chr2	92389990	92431157	41168	*	1n	NA12883	verkko
chr2	92518446	92591339	72894	*	1n	NA12883	verkko
chr2	92616424	92738434	122011	*	1n	NA12883	verkko
chr2	92774511	92825766	51256	*	1n	NA12883	verkko
chr2	92854981	92891451	36471	*	1n	NA12883	verkko
chr2	92913463	92961824	48362	*	1n	NA12883	verkko
chr2	93004255	93065635	61381	*	1n	NA12883	verkko
chr2	93273667	93328154	54488	*	1n	NA12883	verkko
chr2	93583657	93666647	82991	*	1n	NA12883	verkko
chr2	93666648	93669279	2632	*	2n	NA12883	verkko
chr2	93669280	93699030	29751	*	1n	NA12883	verkko
chr2	93841218	93899942	58725	*	1n	NA12883	verkko
chr2	93899943	93900209	267	*	multi	NA12883	verkko
chr2	93900210	93921445	21236	*	1n	NA12883	verkko
chr2	93921446	93932665	11220	*	2n	NA12883	verkko
chr2	93932666	93933344	679	*	1n	NA12883	verkko
chr2	93933345	93959983	26639	*	2n	NA12883	verkko
chr2	93959984	94006950	46967	*	1n	NA12883	verkko
chr2	94081976	94127888	45913	*	1n	NA12883	verkko
chr2	94130452	94182256	51805	*	1n	NA12883	verkko
chr2	94185969	94223605	37637	*	multi	NA12883	verkko
chr2	94223606	94226600	2995	*	2n	NA12883	verkko
chr2	94226601	94241198	14598	*	multi	NA12883	verkko
chr2	94241199	94268603	27405	*	2n	NA12883	verkko
chr2	94268604	94294062	25459	*	1n	NA12883	verkko
chr2	94316898	94387703	70806	*	1n	NA12883	verkko
chr2	94387704	94414250	26547	*	2n	NA12883	verkko
chr2	94414251	94419039	4789	*	1n	NA12883	verkko
chr2	94419040	94422950	3911	*	2n	NA12883	verkko
chr2	94422951	94451811	28861	*	1n	NA12883	verkko
chr2	94452718	94486185	33468	*	1n	NA12883	verkko
chr2	94493142	94554438	61297	*	1n	NA12883	verkko
chr2	94556268	94630104	73837	*	1n	NA12883	verkko
chr2	94637293	94691648	54356	*	1n	NA12883	verkko
chr2	94793953	94946095	152143	*	2n	NA12883	verkko
chr2	94946096	94946556	461	*	multi	NA12883	verkko
chr2	94946557	94968432	21876	*	multi	NA12883	verkko
chr2	94968433	95002577	34145	*	multi	NA12883	verkko
chr2	95002578	96283081	1280504	*	2n	NA12883	verkko
chr2	96283082	96284787	1706	*	1n	NA12883	verkko
chr2	96284788	96299253	14466	*	multi	NA12883	verkko
chr2	96299254	96304990	5737	*	1n	NA12883	verkko
chr2	96304991	96532833	227843	*	2n	NA12883	verkko
chr2	96532834	96554744	21911	*	multi	NA12883	verkko
chr2	96554745	97854543	1299799	*	2n	NA12883	verkko
chr2	97854544	97867093	12550	*	1n	NA12883	verkko
chr2	97867094	98004148	137055	*	2n	NA12883	verkko
chr2	98004149	98004149	1	*	multi	NA12883	verkko
chr2	98004150	110818245	12814096	*	2n	NA12883	verkko
chr2	110818246	110863744	45499	*	1n	NA12883	verkko
chr2	110863745	123154703	12290959	*	2n	NA12883	verkko
chr2	123154704	123160637	5934	*	1n	NA12883	verkko
chr2	123160638	126508460	3347823	*	2n	NA12883	verkko
chr2	126508461	126508461	1	*	multi	NA12883	verkko
chr2	126508462	130993817	4485356	*	2n	NA12883	verkko
chr2	130994725	146553768	15559044	*	2n	NA12883	verkko
chr2	146568014	169325341	22757328	*	2n	NA12883	verkko
chr2	169342321	179683833	10341513	*	2n	NA12883	verkko
chr2	179700041	184193033	4492993	*	2n	NA12883	verkko
chr2	184193034	184194911	1878	*	1n	NA12883	verkko
chr2	184194912	241100577	56905666	*	2n	NA12883	verkko
chr2	241100578	241135989	35412	*	1n	NA12883	verkko
chr2	241135990	241182697	46708	*	2n	NA12883	verkko
chr2	241182698	241185873	3176	*	1n	NA12883	verkko
chr2	241185874	242694021	1508148	*	2n	NA12883	verkko
chr2	242694022	242694129	108	*	1n	NA12883	verkko
chr3	549	2644	2096	*	1n	NA12883	verkko
chr3	2645	7119355	7116711	*	2n	NA12883	verkko
chr3	7119356	7119539	184	*	1n	NA12883	verkko
chr3	7119540	14870363	7750824	*	2n	NA12883	verkko
chr3	14870364	14878743	8380	*	1n	NA12883	verkko
chr3	14878744	20305193	5426450	*	2n	NA12883	verkko
chr3	20305194	20310057	4864	*	1n	NA12883	verkko
chr3	20310058	25998040	5687983	*	2n	NA12883	verkko
chr3	25998041	26131603	133563	*	1n	NA12883	verkko
chr3	26131604	45058575	18926972	*	2n	NA12883	verkko
chr3	45058576	45058703	128	*	1n	NA12883	verkko
chr3	45058704	53026037	7967334	*	2n	NA12883	verkko
chr3	53026038	53037772	11735	*	1n	NA12883	verkko
chr3	53037773	80069727	27031955	*	2n	NA12883	verkko
chr3	80069728	80069898	171	*	1n	NA12883	verkko
chr3	80069899	81177293	1107395	*	2n	NA12883	verkko
chr3	81177294	81177294	1	*	multi	NA12883	verkko
chr3	81177295	84950332	3773038	*	2n	NA12883	verkko
chr3	84950333	84965524	15192	*	1n	NA12883	verkko
chr3	84965525	90813550	5848026	*	2n	NA12883	verkko
chr3	90813551	90867078	53528	*	1n	NA12883	verkko
chr3	90887974	91071589	183616	*	1n	NA12883	verkko
chr3	91101319	91142798	41480	*	1n	NA12883	verkko
chr3	91142799	91353802	211004	*	2n	NA12883	verkko
chr3	91353803	91353803	1	*	multi	NA12883	verkko
chr3	91353804	91422600	68797	*	2n	NA12883	verkko
chr3	91422601	91422601	1	*	multi	NA12883	verkko
chr3	91422602	91469277	46676	*	2n	NA12883	verkko
chr3	91469278	91469349	72	*	1n	NA12883	verkko
chr3	91469350	91760143	290794	*	2n	NA12883	verkko
chr3	91760144	91761167	1024	*	multi	NA12883	verkko
chr3	91761168	91952801	191634	*	2n	NA12883	verkko
chr3	91952802	91994583	41782	*	1n	NA12883	verkko
chr3	91994584	92439749	445166	*	2n	NA12883	verkko
chr3	92439750	92449291	9542	*	1n	NA12883	verkko
chr3	92449292	92539111	89820	*	2n	NA12883	verkko
chr3	92539112	92595384	56273	*	1n	NA12883	verkko
chr3	92618552	92619666	1115	*	1n	NA12883	verkko
chr3	92619667	92652368	32702	*	multi	NA12883	verkko
chr3	92652369	92652574	206	*	1n	NA12883	verkko
chr3	92775966	92813615	37650	*	1n	NA12883	verkko
chr3	92869660	92870575	916	*	1n	NA12883	verkko
chr3	92870576	92895837	25262	*	multi	NA12883	verkko
chr3	92895838	92901311	5474	*	1n	NA12883	verkko
chr3	93200072	93234051	33980	*	1n	NA12883	verkko
chr3	93590328	93593872	3545	*	1n	NA12883	verkko
chr3	93593873	93629025	35153	*	multi	NA12883	verkko
chr3	93629026	93629419	394	*	1n	NA12883	verkko
chr3	93761989	93775723	13735	*	1n	NA12883	verkko
chr3	93775724	93799007	23284	*	multi	NA12883	verkko
chr3	93799008	93800531	1524	*	1n	NA12883	verkko
chr3	93911443	93912163	721	*	1n	NA12883	verkko
chr3	93912164	93959900	47737	*	multi	NA12883	verkko
chr3	93959901	93960447	547	*	2n	NA12883	verkko
chr3	93960448	93960630	183	*	1n	NA12883	verkko
chr3	94194814	94220950	26137	*	1n	NA12883	verkko
chr3	94220951	94221328	378	*	2n	NA12883	verkko
chr3	94221329	94238746	17418	*	multi	NA12883	verkko
chr3	94238747	94239397	651	*	1n	NA12883	verkko
chr3	94483941	94517470	33530	*	multi	NA12883	verkko
chr3	94517471	94523419	5949	*	1n	NA12883	verkko
chr3	94678767	94699220	20454	*	1n	NA12883	verkko
chr3	94699221	94702286	3066	*	2n	NA12883	verkko
chr3	94702287	94738315	36029	*	1n	NA12883	verkko
chr3	94853369	94890691	37323	*	1n	NA12883	verkko
chr3	95088081	95138293	50213	*	1n	NA12883	verkko
chr3	95245266	95276980	31715	*	1n	NA12883	verkko
chr3	95356249	95497187	140939	*	1n	NA12883	verkko
chr3	95497188	95497188	1	*	multi	NA12883	verkko
chr3	95497189	95526431	29243	*	1n	NA12883	verkko
chr3	95526432	95784421	257990	*	2n	NA12883	verkko
chr3	95784422	95825674	41253	*	1n	NA12883	verkko
chr3	95860108	95863509	3402	*	1n	NA12883	verkko
chr3	95863510	95863953	444	*	2n	NA12883	verkko
chr3	95863954	96183888	319935	*	multi	NA12883	verkko
chr3	96183889	96228006	44118	*	1n	NA12883	verkko
chr3	96228007	96303347	75341	*	multi	NA12883	verkko
chr3	96303348	96350726	47379	*	2n	NA12883	verkko
chr3	96350727	96350727	1	*	multi	NA12883	verkko
chr3	96350728	96360508	9781	*	2n	NA12883	verkko
chr3	96360509	96361039	531	*	multi	NA12883	verkko
chr3	96361040	98449202	2088163	*	2n	NA12883	verkko
chr3	98449203	98449438	236	*	1n	NA12883	verkko
chr3	98449439	131404500	32955062	*	2n	NA12883	verkko
chr3	131404501	131405733	1233	*	1n	NA12883	verkko
chr3	131405734	132788383	1382650	*	2n	NA12883	verkko
chr3	132788384	132831767	43384	*	1n	NA12883	verkko
chr3	132831768	149422702	16590935	*	2n	NA12883	verkko
chr3	149427910	150644096	1216187	*	2n	NA12883	verkko
chr3	150644097	150644674	578	*	1n	NA12883	verkko
chr3	150644675	154421833	3777159	*	2n	NA12883	verkko
chr3	154421834	154432322	10489	*	1n	NA12883	verkko
chr3	154432323	165569156	11136834	*	2n	NA12883	verkko
chr3	165569157	165683355	114199	*	1n	NA12883	verkko
chr3	165683356	194275891	28592536	*	2n	NA12883	verkko
chr3	194275892	194314953	39062	*	1n	NA12883	verkko
chr3	194314954	194314956	3	*	multi	NA12883	verkko
chr3	194314957	194314964	8	*	1n	NA12883	verkko
chr3	194314965	195852913	1537949	*	2n	NA12883	verkko
chr3	195852914	195862988	10075	*	1n	NA12883	verkko
chr3	195862989	198328410	2465422	*	2n	NA12883	verkko
chr3	198328411	198371550	43140	*	multi	NA12883	verkko
chr3	198371551	198400830	29280	*	multi	NA12883	verkko
chr3	198400831	198617234	216404	*	2n	NA12883	verkko
chr3	198617235	198622718	5484	*	multi	NA12883	verkko
chr3	198622719	198636432	13714	*	2n	NA12883	verkko
chr3	198636433	198705615	69183	*	multi	NA12883	verkko
chr3	198705616	198727899	22284	*	multi	NA12883	verkko
chr3	198727900	201101522	2373623	*	2n	NA12883	verkko
chr3	201101523	201101975	453	*	1n	NA12883	verkko
chr4	4144	610712	606569	*	2n	NA12883	verkko
chr4	610713	809886	199174	*	1n	NA12883	verkko
chr4	809887	1424960	615074	*	2n	NA12883	verkko
chr4	1424961	1427159	2199	*	1n	NA12883	verkko
chr4	1427160	3479990	2052831	*	2n	NA12883	verkko
chr4	3479991	3483555	3565	*	1n	NA12883	verkko
chr4	3483556	3533498	49943	*	2n	NA12883	verkko
chr4	3533499	3535238	1740	*	multi	NA12883	verkko
chr4	3535239	4120385	585147	*	2n	NA12883	verkko
chr4	4120386	4120386	1	*	multi	NA12883	verkko
chr4	4120387	4120713	327	*	2n	NA12883	verkko
chr4	4120714	4120714	1	*	multi	NA12883	verkko
chr4	4120715	6007042	1886328	*	2n	NA12883	verkko
chr4	6009019	9146376	3137358	*	2n	NA12883	verkko
chr4	9146377	9146377	1	*	multi	NA12883	verkko
chr4	9146378	9182045	35668	*	2n	NA12883	verkko
chr4	9182046	9182046	1	*	multi	NA12883	verkko
chr4	9182047	9202527	20481	*	2n	NA12883	verkko
chr4	9202528	9216768	14241	*	1n	NA12883	verkko
chr4	9216769	9231784	15016	*	2n	NA12883	verkko
chr4	9231785	9270236	38452	*	1n	NA12883	verkko
chr4	9270237	9272305	2069	*	2n	NA12883	verkko
chr4	9272306	9291283	18978	*	1n	NA12883	verkko
chr4	9291284	9297737	6454	*	2n	NA12883	verkko
chr4	9297738	9297738	1	*	multi	NA12883	verkko
chr4	9297739	9309194	11456	*	2n	NA12883	verkko
chr4	9309195	9328176	18982	*	1n	NA12883	verkko
chr4	9328177	9335746	7570	*	2n	NA12883	verkko
chr4	9335747	9373713	37967	*	1n	NA12883	verkko
chr4	9373714	9476045	102332	*	2n	NA12883	verkko
chr4	9476046	9476046	1	*	multi	NA12883	verkko
chr4	9476047	10208903	732857	*	2n	NA12883	verkko
chr4	10208904	10208904	1	*	multi	NA12883	verkko
chr4	10208905	34653686	24444782	*	2n	NA12883	verkko
chr4	34653687	34653687	1	*	multi	NA12883	verkko
chr4	34653688	34747182	93495	*	2n	NA12883	verkko
chr4	34796283	49087293	14291011	*	2n	NA12883	verkko
chr4	49087294	49100606	13313	*	1n	NA12883	verkko
chr4	49100607	49260356	159750	*	2n	NA12883	verkko
chr4	49260357	49262731	2375	*	1n	NA12883	verkko
chr4	49262732	49271127	8396	*	2n	NA12883	verkko
chr4	49271128	49289307	18180	*	1n	NA12883	verkko
chr4	49289308	49322281	32974	*	2n	NA12883	verkko
chr4	49322282	49334413	12132	*	multi	NA12883	verkko
chr4	49334414	49540865	206452	*	2n	NA12883	verkko
chr4	49540866	49540866	1	*	multi	NA12883	verkko
chr4	49540867	49572077	31211	*	2n	NA12883	verkko
chr4	49572078	49578076	5999	*	multi	NA12883	verkko
chr4	49578077	49610297	32221	*	multi	NA12883	verkko
chr4	49610298	49619142	8845	*	multi	NA12883	verkko
chr4	49619143	49648219	29077	*	2n	NA12883	verkko
chr4	49648220	49663873	15654	*	1n	NA12883	verkko
chr4	49663874	49663874	1	*	multi	NA12883	verkko
chr4	49663875	49694664	30790	*	1n	NA12883	verkko
chr4	49694665	49694665	1	*	multi	NA12883	verkko
chr4	49694666	49715204	20539	*	1n	NA12883	verkko
chr4	49715205	49747211	32007	*	2n	NA12883	verkko
chr4	49747212	49747923	712	*	1n	NA12883	verkko
chr4	49763194	49776684	13491	*	1n	NA12883	verkko
chr4	49776685	49784118	7434	*	multi	NA12883	verkko
chr4	49784119	49808501	24383	*	1n	NA12883	verkko
chr4	49808502	49889563	81062	*	multi	NA12883	verkko
chr4	49889564	49894645	5082	*	2n	NA12883	verkko
chr4	49894646	49897834	3189	*	multi	NA12883	verkko
chr4	49897835	50044166	146332	*	2n	NA12883	verkko
chr4	50044167	50054886	10720	*	1n	NA12883	verkko
chr4	50054887	50116045	61159	*	2n	NA12883	verkko
chr4	50116046	50137748	21703	*	1n	NA12883	verkko
chr4	50137749	50174099	36351	*	2n	NA12883	verkko
chr4	50174100	50174949	850	*	multi	NA12883	verkko
chr4	50174950	50220753	45804	*	2n	NA12883	verkko
chr4	50220754	50221946	1193	*	1n	NA12883	verkko
chr4	50223138	50232294	9157	*	1n	NA12883	verkko
chr4	50232295	50260731	28437	*	2n	NA12883	verkko
chr4	50260732	50279632	18901	*	multi	NA12883	verkko
chr4	50279633	50296282	16650	*	2n	NA12883	verkko
chr4	50296283	50438467	142185	*	multi	NA12883	verkko
chr4	50438468	50500646	62179	*	1n	NA12883	verkko
chr4	50587327	50683938	96612	*	1n	NA12883	verkko
chr4	50683939	50688061	4123	*	multi	NA12883	verkko
chr4	50688062	50739552	51491	*	1n	NA12883	verkko
chr4	50743690	50789149	45460	*	1n	NA12883	verkko
chr4	50790102	50998586	208485	*	1n	NA12883	verkko
chr4	50999797	51109718	109922	*	1n	NA12883	verkko
chr4	51121159	51186615	65457	*	1n	NA12883	verkko
chr4	51189065	51239790	50726	*	1n	NA12883	verkko
chr4	51251717	51259665	7949	*	1n	NA12883	verkko
chr4	51259666	51259666	1	*	multi	NA12883	verkko
chr4	51259667	51363038	103372	*	1n	NA12883	verkko
chr4	51386009	51498174	112166	*	1n	NA12883	verkko
chr4	51573126	51576138	3013	*	1n	NA12883	verkko
chr4	51624864	51765683	140820	*	1n	NA12883	verkko
chr4	52144589	52194876	50288	*	1n	NA12883	verkko
chr4	52196232	52518890	322659	*	1n	NA12883	verkko
chr4	52786527	52832235	45709	*	1n	NA12883	verkko
chr4	52834411	52862471	28061	*	1n	NA12883	verkko
chr4	52862472	52866896	4425	*	multi	NA12883	verkko
chr4	52866897	52891845	24949	*	1n	NA12883	verkko
chr4	52990261	53021954	31694	*	1n	NA12883	verkko
chr4	53032309	53065235	32927	*	1n	NA12883	verkko
chr4	53161507	53190116	28610	*	1n	NA12883	verkko
chr4	53212505	53221139	8635	*	1n	NA12883	verkko
chr4	53221140	53237299	16160	*	multi	NA12883	verkko
chr4	53237300	53241041	3742	*	1n	NA12883	verkko
chr4	53241042	53267981	26940	*	multi	NA12883	verkko
chr4	53267982	53279509	11528	*	1n	NA12883	verkko
chr4	53293631	53329754	36124	*	1n	NA12883	verkko
chr4	53396678	53426210	29533	*	1n	NA12883	verkko
chr4	53429149	53444093	14945	*	1n	NA12883	verkko
chr4	53450047	53477949	27903	*	1n	NA12883	verkko
chr4	53504084	53533500	29417	*	1n	NA12883	verkko
chr4	53561268	53590245	28978	*	1n	NA12883	verkko
chr4	53916329	53951912	35584	*	1n	NA12883	verkko
chr4	53982091	54007322	25232	*	1n	NA12883	verkko
chr4	54024925	54061702	36778	*	1n	NA12883	verkko
chr4	54102700	54181118	78419	*	1n	NA12883	verkko
chr4	54181119	54184351	3233	*	multi	NA12883	verkko
chr4	54184352	54213218	28867	*	1n	NA12883	verkko
chr4	54315147	54348408	33262	*	1n	NA12883	verkko
chr4	54705890	54731616	25727	*	1n	NA12883	verkko
chr4	54731617	54869377	137761	*	multi	NA12883	verkko
chr4	54869378	54870510	1133	*	1n	NA12883	verkko
chr4	54872345	54882700	10356	*	1n	NA12883	verkko
chr4	54882701	54923327	40627	*	2n	NA12883	verkko
chr4	54923328	54957903	34576	*	1n	NA12883	verkko
chr4	54957904	54957904	1	*	multi	NA12883	verkko
chr4	54957905	54981448	23544	*	1n	NA12883	verkko
chr4	54981449	54986938	5490	*	2n	NA12883	verkko
chr4	54986939	55001427	14489	*	multi	NA12883	verkko
chr4	55001428	55001428	1	*	multi	NA12883	verkko
chr4	55001429	55102307	100879	*	multi	NA12883	verkko
chr4	55102308	55102308	1	*	multi	NA12883	verkko
chr4	55102309	55167609	65301	*	multi	NA12883	verkko
chr4	55167610	55167614	5	*	2n	NA12883	verkko
chr4	55167615	55186275	18661	*	1n	NA12883	verkko
chr4	55186276	55212881	26606	*	2n	NA12883	verkko
chr4	55212882	55300627	87746	*	1n	NA12883	verkko
chr4	55300628	69374890	14074263	*	2n	NA12883	verkko
chr4	69374891	69379163	4273	*	1n	NA12883	verkko
chr4	69379164	71948576	2569413	*	2n	NA12883	verkko
chr4	72065834	72738148	672315	*	2n	NA12883	verkko
chr4	72738149	72738149	1	*	multi	NA12883	verkko
chr4	72738150	91252267	18514118	*	2n	NA12883	verkko
chr4	91252268	91264033	11766	*	1n	NA12883	verkko
chr4	91264034	94335848	3071815	*	2n	NA12883	verkko
chr4	94336108	102076512	7740405	*	2n	NA12883	verkko
chr4	102076513	102076756	244	*	1n	NA12883	verkko
chr4	102076757	112757525	10680769	*	2n	NA12883	verkko
chr4	112757526	112759485	1960	*	1n	NA12883	verkko
chr4	112759486	131731675	18972190	*	2n	NA12883	verkko
chr4	131731676	131735694	4019	*	1n	NA12883	verkko
chr4	131735695	132449128	713434	*	2n	NA12883	verkko
chr4	132449129	132451451	2323	*	1n	NA12883	verkko
chr4	132451452	135068497	2617046	*	2n	NA12883	verkko
chr4	135068498	135085916	17419	*	1n	NA12883	verkko
chr4	135085917	137834219	2748303	*	2n	NA12883	verkko
chr4	137834220	137834280	61	*	multi	NA12883	verkko
chr4	137834281	154366020	16531740	*	2n	NA12883	verkko
chr4	154366021	154437569	71549	*	multi	NA12883	verkko
chr4	154437570	164482355	10044786	*	2n	NA12883	verkko
chr4	164482765	166004825	1522061	*	2n	NA12883	verkko
chr4	166004826	166004829	4	*	1n	NA12883	verkko
chr4	166005203	184582144	18576942	*	2n	NA12883	verkko
chr4	184582145	184582145	1	*	multi	NA12883	verkko
chr4	184582146	186173996	1591851	*	2n	NA12883	verkko
chr4	186173997	186178783	4787	*	1n	NA12883	verkko
chr4	186178784	189512710	3333927	*	2n	NA12883	verkko
chr4	189512711	189517447	4737	*	1n	NA12883	verkko
chr4	189517448	189772794	255347	*	2n	NA12883	verkko
chr4	189772795	189783751	10957	*	1n	NA12883	verkko
chr4	189783752	191740845	1957094	*	2n	NA12883	verkko
chr4	191740846	191741158	313	*	multi	NA12883	verkko
chr4	191741159	192394552	653394	*	2n	NA12883	verkko
chr4	192394553	192397180	2628	*	1n	NA12883	verkko
chr4	192397181	192589232	192052	*	2n	NA12883	verkko
chr4	192589233	192589440	208	*	1n	NA12883	verkko
chr4	192589441	192591314	1874	*	2n	NA12883	verkko
chr4	192591315	192591315	1	*	multi	NA12883	verkko
chr4	192591316	193433357	842042	*	2n	NA12883	verkko
chr4	193433358	193446536	13179	*	1n	NA12883	verkko
chr4	193446537	193466932	20396	*	2n	NA12883	verkko
chr4	193466933	193489680	22748	*	1n	NA12883	verkko
chr4	193490490	193522989	32500	*	1n	NA12883	verkko
chr4	193522990	193543408	20419	*	2n	NA12883	verkko
chr4	193543409	193574945	31537	*	1n	NA12883	verkko
chr5	87	439	353	*	1n	NA12883	verkko
chr5	440	686231	685792	*	2n	NA12883	verkko
chr5	686232	686232	1	*	multi	NA12883	verkko
chr5	686233	734762	48530	*	2n	NA12883	verkko
chr5	734763	734763	1	*	multi	NA12883	verkko
chr5	734764	17460952	16726189	*	2n	NA12883	verkko
chr5	17460953	17470481	9529	*	1n	NA12883	verkko
chr5	17470482	17481555	11074	*	2n	NA12883	verkko
chr5	17481556	17504620	23065	*	multi	NA12883	verkko
chr5	17504621	17569760	65140	*	2n	NA12883	verkko
chr5	17569761	17569987	227	*	1n	NA12883	verkko
chr5	17569988	17572567	2580	*	2n	NA12883	verkko
chr5	17572568	17583735	11168	*	1n	NA12883	verkko
chr5	17583736	17585348	1613	*	multi	NA12883	verkko
chr5	17585349	17599824	14476	*	1n	NA12883	verkko
chr5	17599825	21488873	3889049	*	2n	NA12883	verkko
chr5	21488874	21493618	4745	*	1n	NA12883	verkko
chr5	21507544	21516002	8459	*	1n	NA12883	verkko
chr5	21534191	21604282	70092	*	1n	NA12883	verkko
chr5	21604283	29174447	7570165	*	2n	NA12883	verkko
chr5	29174448	29183674	9227	*	1n	NA12883	verkko
chr5	29183675	34308380	5124706	*	2n	NA12883	verkko
chr5	34308381	34308381	1	*	multi	NA12883	verkko
chr5	34308382	34402598	94217	*	2n	NA12883	verkko
chr5	34402599	34402599	1	*	multi	NA12883	verkko
chr5	34402600	34422977	20378	*	2n	NA12883	verkko
chr5	34422978	34422978	1	*	multi	NA12883	verkko
chr5	34422979	46851172	12428194	*	2n	NA12883	verkko
chr5	46851173	46863551	12379	*	1n	NA12883	verkko
chr5	49253729	49295775	42047	*	1n	NA12883	verkko
chr5	49334580	49334729	150	*	1n	NA12883	verkko
chr5	49334730	49372918	38189	*	2n	NA12883	verkko
chr5	49372919	49374322	1404	*	1n	NA12883	verkko
chr5	49374323	49378028	3706	*	2n	NA12883	verkko
chr5	49378029	49384676	6648	*	1n	NA12883	verkko
chr5	49384677	49400818	16142	*	multi	NA12883	verkko
chr5	49400819	49474644	73826	*	multi	NA12883	verkko
chr5	49474645	49478383	3739	*	1n	NA12883	verkko
chr5	49994386	50189940	195555	*	2n	NA12883	verkko
chr5	50189941	50207733	17793	*	1n	NA12883	verkko
chr5	50242820	50255557	12738	*	1n	NA12883	verkko
chr5	50263163	50273345	10183	*	1n	NA12883	verkko
chr5	50314243	50318692	4450	*	1n	NA12883	verkko
chr5	50347776	50349106	1331	*	1n	NA12883	verkko
chr5	50385263	50388134	2872	*	1n	NA12883	verkko
chr5	50447541	50447645	105	*	1n	NA12883	verkko
chr5	50447646	50594745	147100	*	2n	NA12883	verkko
chr5	50594746	50594746	1	*	multi	NA12883	verkko
chr5	50594747	50794965	200219	*	2n	NA12883	verkko
chr5	50794966	50794966	1	*	multi	NA12883	verkko
chr5	50794967	50811994	17028	*	2n	NA12883	verkko
chr5	50811995	50811995	1	*	multi	NA12883	verkko
chr5	50811996	50912268	100273	*	2n	NA12883	verkko
chr5	50912269	50912269	1	*	multi	NA12883	verkko
chr5	50912270	50953121	40852	*	2n	NA12883	verkko
chr5	50953122	50953122	1	*	multi	NA12883	verkko
chr5	50953123	50957081	3959	*	2n	NA12883	verkko
chr5	50957082	50957386	305	*	multi	NA12883	verkko
chr5	50957387	70558473	19601087	*	2n	NA12883	verkko
chr5	70558474	70558474	1	*	multi	NA12883	verkko
chr5	70558475	70568847	10373	*	2n	NA12883	verkko
chr5	70568848	70592362	23515	*	1n	NA12883	verkko
chr5	70592363	70700167	107805	*	2n	NA12883	verkko
chr5	70700168	70700168	1	*	multi	NA12883	verkko
chr5	70700169	70772139	71971	*	2n	NA12883	verkko
chr5	70772140	70772140	1	*	multi	NA12883	verkko
chr5	70772141	70976493	204353	*	2n	NA12883	verkko
chr5	70976494	70976494	1	*	multi	NA12883	verkko
chr5	70976495	71012834	36340	*	2n	NA12883	verkko
chr5	71012835	71012835	1	*	multi	NA12883	verkko
chr5	71012836	71241707	228872	*	2n	NA12883	verkko
chr5	71241708	71241708	1	*	multi	NA12883	verkko
chr5	71241709	71243013	1305	*	2n	NA12883	verkko
chr5	71243014	71243014	1	*	multi	NA12883	verkko
chr5	71243015	71277010	33996	*	2n	NA12883	verkko
chr5	71277011	71281301	4291	*	multi	NA12883	verkko
chr5	71281302	71529394	248093	*	2n	NA12883	verkko
chr5	71529395	71529909	515	*	1n	NA12883	verkko
chr5	71552102	71574860	22759	*	1n	NA12883	verkko
chr5	71574861	71694315	119455	*	2n	NA12883	verkko
chr5	71694316	71697359	3044	*	1n	NA12883	verkko
chr5	71697360	104572058	32874699	*	2n	NA12883	verkko
chr5	104572059	104572059	1	*	multi	NA12883	verkko
chr5	104572060	107405734	2833675	*	2n	NA12883	verkko
chr5	107408702	119054800	11646099	*	2n	NA12883	verkko
chr5	119054801	119055788	988	*	1n	NA12883	verkko
chr5	119055789	156581723	37525935	*	2n	NA12883	verkko
chr5	156581724	156581724	1	*	multi	NA12883	verkko
chr5	156581725	175281608	18699884	*	2n	NA12883	verkko
chr5	175281609	175329843	48235	*	1n	NA12883	verkko
chr5	175329844	177638242	2308399	*	2n	NA12883	verkko
chr5	177638243	177640076	1834	*	1n	NA12883	verkko
chr5	177640077	181890965	4250889	*	2n	NA12883	verkko
chr5	181890966	182045432	154467	*	multi	NA12883	verkko
chr5	182045433	182045439	7	*	1n	NA12883	verkko
chr6	2760	6724	3965	*	1n	NA12883	verkko
chr6	6725	12300189	12293465	*	2n	NA12883	verkko
chr6	12300190	12300838	649	*	1n	NA12883	verkko
chr6	12300839	15539664	3238826	*	2n	NA12883	verkko
chr6	15539817	16822232	1282416	*	2n	NA12883	verkko
chr6	16822233	16822353	121	*	1n	NA12883	verkko
chr6	16822354	26546593	9724240	*	2n	NA12883	verkko
chr6	26546594	26607717	61124	*	multi	NA12883	verkko
chr6	26607718	26614823	7106	*	2n	NA12883	verkko
chr6	26614824	26631105	16282	*	1n	NA12883	verkko
chr6	26636774	26691799	55026	*	1n	NA12883	verkko
chr6	26691800	31174201	4482402	*	2n	NA12883	verkko
chr6	31174202	31177175	2974	*	1n	NA12883	verkko
chr6	31180733	32238001	1057269	*	2n	NA12883	verkko
chr6	32238002	32238002	1	*	multi	NA12883	verkko
chr6	32238003	32339060	101058	*	2n	NA12883	verkko
