seqnames	start	end	width	strand	ploidy	sample.id	asm.id
chrY	2781479	9046914	6265436	*	1n.male	NA12883	verkko
chrY	9116371	9365303	248933	*	1n.male	NA12883	verkko
chrY	9365304	9365304	1	*	multi	NA12883	verkko
chrY	9365305	9403557	38253	*	1n.male	NA12883	verkko
chrY	9453724	9462969	9246	*	1n.male	NA12883	verkko
chrY	9462970	9462970	1	*	multi	NA12883	verkko
chrY	9462971	9470025	7055	*	1n.male	NA12883	verkko
chrY	9470026	9470026	1	*	multi	NA12883	verkko
chrY	9470027	9482126	12100	*	1n.male	NA12883	verkko
chrY	9482127	9482127	1	*	multi	NA12883	verkko
chrY	9482128	10246399	764272	*	1n.male	NA12883	verkko
chrY	10319833	10321363	1531	*	1n.male	NA12883	verkko
chrY	10321364	10390803	69440	*	multi	NA12883	verkko
chrY	10390804	10408417	17614	*	1n.male	NA12883	verkko
chrY	10597625	10632714	35090	*	1n.male	NA12883	verkko
chrY	10651416	10669737	18322	*	1n.male	NA12883	verkko
chrY	10744207	10816758	72552	*	1n.male	NA12883	verkko
chrY	10817292	10852900	35609	*	1n.male	NA12883	verkko
chrY	10855135	10890419	35285	*	1n.male	NA12883	verkko
chrY	10923569	10956868	33300	*	1n.male	NA12883	verkko
chrY	10967284	11012528	45245	*	1n.male	NA12883	verkko
chrY	11029160	11323001	293842	*	1n.male	NA12883	verkko
chrY	11323002	11444928	121927	*	multi	NA12883	verkko
chrY	11444929	11444929	1	*	multi	NA12883	verkko
chrY	11444930	11467242	22313	*	multi	NA12883	verkko
chrY	11467243	11542639	75397	*	1n.male	NA12883	verkko
chrY	11542640	11542640	1	*	multi	NA12883	verkko
chrY	11542641	11592902	50262	*	1n.male	NA12883	verkko
chrY	11674123	14019657	2345535	*	1n.male	NA12883	verkko
chrY	14023071	17609452	3586382	*	1n.male	NA12883	verkko
chrY	17627498	18278505	651008	*	1n.male	NA12883	verkko
chrY	18278506	18296556	18051	*	multi	NA12883	verkko
chrY	18296557	20060759	1764203	*	1n.male	NA12883	verkko
chrY	20119885	20154540	34656	*	1n.male	NA12883	verkko
chrY	20154541	20154541	1	*	multi	NA12883	verkko
chrY	20154542	20195237	40696	*	1n.male	NA12883	verkko
chrY	20257958	20284058	26101	*	1n.male	NA12883	verkko
chrY	20295432	20318700	23269	*	1n.male	NA12883	verkko
chrY	20318701	20318701	1	*	multi	NA12883	verkko
chrY	20318702	20319293	592	*	1n.male	NA12883	verkko
chrY	20319540	21052873	733334	*	1n.male	NA12883	verkko
chrY	21063744	21517397	453654	*	1n.male	NA12883	verkko
chrY	21517398	21517398	1	*	multi	NA12883	verkko
chrY	21517399	21747863	230465	*	1n.male	NA12883	verkko
chrY	21805298	23208202	1402905	*	1n.male	NA12883	verkko
chrY	23210340	24803814	1593475	*	1n.male	NA12883	verkko
chrY	24803815	24803815	1	*	multi	NA12883	verkko
chrY	24803816	24822587	18772	*	1n.male	NA12883	verkko
chrY	24824725	24839500	14776	*	1n.male	NA12883	verkko
chrY	24850350	24882195	31846	*	1n.male	NA12883	verkko
chrY	24894119	26653657	1759539	*	1n.male	NA12883	verkko
chrY	56673214	56771509	98296	*	multi	NA12883	verkko
chrY	56821509	56821509	1	*	2n	NA12883	verkko
chrY	56821510	56887037	65528	*	multi	NA12883	verkko
chrY	56887038	56887898	861	*	multi	NA12883	verkko
chrY	56887899	56887902	4	*	1n.male	NA12883	verkko
chr1	89153	126241	37089	*	2n	NA12884	verkko
chr1	164871	180104	15234	*	2n	NA12884	verkko
chr1	180105	180111	7	*	1n	NA12884	verkko
chr1	585988	1335887	749900	*	2n	NA12884	verkko
chr1	1335888	1336425	538	*	1n	NA12884	verkko
chr1	1336426	1399554	63129	*	2n	NA12884	verkko
chr1	1399555	1431647	32093	*	1n	NA12884	verkko
chr1	1431648	2656335	1224688	*	2n	NA12884	verkko
chr1	2656336	2656336	1	*	multi	NA12884	verkko
chr1	2656337	2656363	27	*	2n	NA12884	verkko
chr1	2656364	2688914	32551	*	1n	NA12884	verkko
chr1	2746310	6005385	3259076	*	2n	NA12884	verkko
chr1	6005386	6005458	73	*	multi	NA12884	verkko
chr1	6005459	12939373	6933915	*	2n	NA12884	verkko
chr1	12939374	12954320	14947	*	1n	NA12884	verkko
chr1	13004394	13075111	70718	*	1n	NA12884	verkko
chr1	13075112	13224528	149417	*	2n	NA12884	verkko
chr1	13224529	13262412	37884	*	multi	NA12884	verkko
chr1	13262413	14109813	847401	*	2n	NA12884	verkko
chr1	14109814	14112443	2630	*	1n	NA12884	verkko
chr1	14112444	16540806	2428363	*	2n	NA12884	verkko
chr1	16540807	16557906	17100	*	multi	NA12884	verkko
chr1	16557907	16676418	118512	*	multi	NA12884	verkko
chr1	16676419	16680428	4010	*	multi	NA12884	verkko
chr1	16680429	16680840	412	*	2n	NA12884	verkko
chr1	16680841	16761697	80857	*	multi	NA12884	verkko
chr1	16761698	16761726	29	*	multi	NA12884	verkko
chr1	16761727	16799075	37349	*	2n	NA12884	verkko
chr1	16799076	16799163	88	*	1n	NA12884	verkko
chr1	16849181	16849643	463	*	1n	NA12884	verkko
chr1	16849644	25265477	8415834	*	2n	NA12884	verkko
chr1	25265478	25335799	70322	*	1n	NA12884	verkko
chr1	25335800	26641622	1305823	*	2n	NA12884	verkko
chr1	26646431	28100492	1454062	*	2n	NA12884	verkko
chr1	28100493	28194386	93894	*	1n	NA12884	verkko
chr1	28194387	29552233	1357847	*	2n	NA12884	verkko
chr1	29553835	29553844	10	*	1n	NA12884	verkko
chr1	29553845	31432092	1878248	*	2n	NA12884	verkko
chr1	31432093	31432093	1	*	multi	NA12884	verkko
chr1	31432094	43593625	12161532	*	2n	NA12884	verkko
chr1	43594283	55666328	12072046	*	2n	NA12884	verkko
chr1	55666329	55666354	26	*	multi	NA12884	verkko
chr1	55666355	72300640	16634286	*	2n	NA12884	verkko
chr1	72300641	72346155	45515	*	1n	NA12884	verkko
chr1	72346156	103644931	31298776	*	2n	NA12884	verkko
chr1	103644932	103644932	1	*	multi	NA12884	verkko
chr1	103644933	103677725	32793	*	2n	NA12884	verkko
chr1	103677726	103678671	946	*	1n	NA12884	verkko
chr1	103678672	103684091	5420	*	2n	NA12884	verkko
chr1	103684092	103684092	1	*	multi	NA12884	verkko
chr1	103684093	103713321	29229	*	2n	NA12884	verkko
chr1	103713322	103732648	19327	*	1n	NA12884	verkko
chr1	103732649	108404244	4671596	*	2n	NA12884	verkko
chr1	108404245	108414839	10595	*	1n	NA12884	verkko
chr1	108414840	109681835	1266996	*	2n	NA12884	verkko
chr1	109681836	109682998	1163	*	1n	NA12884	verkko
chr1	109700280	109701442	1163	*	1n	NA12884	verkko
chr1	109701443	120310290	10608848	*	2n	NA12884	verkko
chr1	120310291	120330939	20649	*	1n	NA12884	verkko
chr1	120330940	120588097	257158	*	2n	NA12884	verkko
chr1	120588098	120924181	336084	*	1n	NA12884	verkko
chr1	120924182	121689581	765400	*	2n	NA12884	verkko
chr1	121689582	121689582	1	*	multi	NA12884	verkko
chr1	121689583	121703507	13925	*	2n	NA12884	verkko
chr1	121703508	121734418	30911	*	multi	NA12884	verkko
chr1	121734419	121756960	22542	*	2n	NA12884	verkko
chr1	121756961	121757501	541	*	1n	NA12884	verkko
chr1	122074830	122102383	27554	*	1n	NA12884	verkko
chr1	122271435	122271749	315	*	1n	NA12884	verkko
chr1	122271750	122465527	193778	*	multi	NA12884	verkko
chr1	122465528	122490264	24737	*	1n	NA12884	verkko
chr1	122609313	122651509	42197	*	1n	NA12884	verkko
chr1	124932868	124935361	2494	*	1n	NA12884	verkko
chr1	124935362	124977944	42583	*	2n	NA12884	verkko
chr1	124978326	125130246	151921	*	2n	NA12884	verkko
chr1	125131847	125171346	39500	*	2n	NA12884	verkko
chr1	143211365	143211448	84	*	1n	NA12884	verkko
chr1	143211449	143239667	28219	*	multi	NA12884	verkko
chr1	143239668	143242758	3091	*	2n	NA12884	verkko
chr1	143242759	143242836	78	*	1n	NA12884	verkko
chr1	143259887	143311833	51947	*	2n	NA12884	verkko
chr1	143386127	143388302	2176	*	1n	NA12884	verkko
chr1	143388303	144078019	689717	*	2n	NA12884	verkko
chr1	144078020	144103902	25883	*	multi	NA12884	verkko
chr1	144103903	144103903	1	*	multi	NA12884	verkko
chr1	144103904	144139405	35502	*	multi	NA12884	verkko
chr1	144139406	144827613	688208	*	2n	NA12884	verkko
chr1	144827614	144859261	31648	*	1n	NA12884	verkko
chr1	144859262	144859262	1	*	multi	NA12884	verkko
chr1	144859263	144882655	23393	*	1n	NA12884	verkko
chr1	144882656	145357077	474422	*	2n	NA12884	verkko
chr1	145357078	145357078	1	*	multi	NA12884	verkko
chr1	145357079	145365172	8094	*	2n	NA12884	verkko
chr1	145365173	145365173	1	*	multi	NA12884	verkko
chr1	145365174	145366606	1433	*	2n	NA12884	verkko
chr1	145366607	145366607	1	*	multi	NA12884	verkko
chr1	145366608	146159974	793367	*	2n	NA12884	verkko
chr1	146159975	146315940	155966	*	1n	NA12884	verkko
chr1	146317115	146991978	674864	*	2n	NA12884	verkko
chr1	146991979	146991979	1	*	multi	NA12884	verkko
chr1	146991980	148288482	1296503	*	2n	NA12884	verkko
chr1	148288483	148574655	286173	*	1n	NA12884	verkko
chr1	148574656	148574656	1	*	multi	NA12884	verkko
chr1	148574657	148610891	36235	*	1n	NA12884	verkko
chr1	148610892	149362355	751464	*	2n	NA12884	verkko
chr1	149362356	149363531	1176	*	multi	NA12884	verkko
chr1	149363532	149626718	263187	*	multi	NA12884	verkko
chr1	149626719	152213565	2586847	*	2n	NA12884	verkko
chr1	152213566	152213566	1	*	multi	NA12884	verkko
chr1	152213567	152583064	369498	*	2n	NA12884	verkko
chr1	152583065	152615259	32195	*	1n	NA12884	verkko
chr1	152615260	152787869	172610	*	2n	NA12884	verkko
chr1	152787870	152798351	10482	*	1n	NA12884	verkko
chr1	152798352	161440720	8642369	*	2n	NA12884	verkko
chr1	161440721	161440763	43	*	multi	NA12884	verkko
chr1	161440764	161579353	138590	*	2n	NA12884	verkko
chr1	161579354	161579354	1	*	multi	NA12884	verkko
chr1	161579355	169254732	7675378	*	2n	NA12884	verkko
chr1	169254733	169276855	22123	*	1n	NA12884	verkko
chr1	169276856	181074253	11797398	*	2n	NA12884	verkko
chr1	181074254	181074951	698	*	1n	NA12884	verkko
chr1	181074952	187495696	6420745	*	2n	NA12884	verkko
chr1	187497597	189735199	2237603	*	2n	NA12884	verkko
chr1	189735200	189814225	79026	*	1n	NA12884	verkko
chr1	189814226	197787658	7973433	*	2n	NA12884	verkko
chr1	197787659	197788853	1195	*	1n	NA12884	verkko
chr1	197788854	223558935	25770082	*	2n	NA12884	verkko
chr1	223608935	228558275	4949341	*	2n	NA12884	verkko
chr1	228608377	228636333	27957	*	2n	NA12884	verkko
chr1	228636334	228636334	1	*	multi	NA12884	verkko
chr1	228636335	228646525	10191	*	2n	NA12884	verkko
chr1	228646526	228685074	38549	*	1n	NA12884	verkko
chr1	228685075	234776439	6091365	*	2n	NA12884	verkko
chr1	234776440	234820600	44161	*	multi	NA12884	verkko
chr1	234820601	246818008	11997408	*	2n	NA12884	verkko
chr1	246819348	247888176	1068829	*	2n	NA12884	verkko
chr1	247888177	247888190	14	*	1n	NA12884	verkko
chr1	247894336	247894396	61	*	1n	NA12884	verkko
chr1	247894397	248519228	624832	*	2n	NA12884	verkko
chr1	248537336	248588404	51069	*	2n	NA12884	verkko
chr1	248588405	248632253	43849	*	1n	NA12884	verkko
chr1	248632254	248946422	314169	*	2n	NA12884	verkko
chr2	10174	10844	671	*	1n	NA12884	verkko
chr2	10845	3180429	3169585	*	2n	NA12884	verkko
chr2	3180430	3180430	1	*	multi	NA12884	verkko
chr2	3180431	16145119	12964689	*	2n	NA12884	verkko
chr2	16146119	16146123	5	*	1n	NA12884	verkko
chr2	16146124	32866714	16720591	*	2n	NA12884	verkko
chr2	32868130	34470762	1602633	*	2n	NA12884	verkko
chr2	34470763	34511491	40729	*	1n	NA12884	verkko
chr2	34511492	35750918	1239427	*	2n	NA12884	verkko
chr2	35772076	52522553	16750478	*	2n	NA12884	verkko
chr2	52522554	52558130	35577	*	1n	NA12884	verkko
chr2	52558131	52939579	381449	*	2n	NA12884	verkko
chr2	52939580	52955075	15496	*	1n	NA12884	verkko
chr2	52955076	87415999	34460924	*	2n	NA12884	verkko
chr2	87416000	87421407	5408	*	1n	NA12884	verkko
chr2	87421408	89330679	1909272	*	2n	NA12884	verkko
chr2	89530679	89685880	155202	*	1n	NA12884	verkko
chr2	89754003	90236569	482567	*	2n	NA12884	verkko
chr2	90236570	90287922	51353	*	multi	NA12884	verkko
chr2	90287923	90291544	3622	*	2n	NA12884	verkko
chr2	90291545	90291545	1	*	multi	NA12884	verkko
chr2	90291546	90345655	54110	*	2n	NA12884	verkko
chr2	90345656	90383234	37579	*	multi	NA12884	verkko
chr2	90383235	90393694	10460	*	2n	NA12884	verkko
chr2	91402511	91407247	4737	*	1n	NA12884	verkko
chr2	91407248	91416120	8873	*	2n	NA12884	verkko
chr2	91416121	91420857	4737	*	multi	NA12884	verkko
chr2	91420858	91501027	80170	*	multi	NA12884	verkko
chr2	91501028	91504408	3381	*	multi	NA12884	verkko
chr2	91504409	91516275	11867	*	multi	NA12884	verkko
chr2	91516276	91521844	5569	*	multi	NA12884	verkko
chr2	91521845	91738052	216208	*	multi	NA12884	verkko
chr2	91738053	91809589	71537	*	2n	NA12884	verkko
chr2	91809590	91819673	10084	*	1n	NA12884	verkko
chr2	91819674	92033130	213457	*	2n	NA12884	verkko
chr2	92033131	92043182	10052	*	multi	NA12884	verkko
chr2	92043183	92081966	38784	*	2n	NA12884	verkko
chr2	92081967	92081967	1	*	multi	NA12884	verkko
chr2	92081968	92113016	31049	*	2n	NA12884	verkko
chr2	92113017	92113017	1	*	multi	NA12884	verkko
chr2	92113018	92132223	19206	*	2n	NA12884	verkko
chr2	92132224	92138145	5922	*	1n	NA12884	verkko
chr2	94140561	94146538	5978	*	1n	NA12884	verkko
chr2	94146539	94187941	41403	*	2n	NA12884	verkko
chr2	94187942	94292947	105006	*	multi	NA12884	verkko
chr2	94292948	94293015	68	*	multi	NA12884	verkko
chr2	94496015	95931996	1435982	*	2n	NA12884	verkko
chr2	95931997	95963374	31378	*	multi	NA12884	verkko
chr2	95963375	95967676	4302	*	multi	NA12884	verkko
chr2	95967677	97257145	1289469	*	2n	NA12884	verkko
chr2	97257146	97260822	3677	*	multi	NA12884	verkko
chr2	97260823	97347915	87093	*	2n	NA12884	verkko
chr2	97347916	97360465	12550	*	1n	NA12884	verkko
chr2	97360466	97439618	79153	*	2n	NA12884	verkko
chr2	97489618	97545925	56308	*	2n	NA12884	verkko
chr2	97545926	97545926	1	*	multi	NA12884	verkko
chr2	97545927	109930158	12384232	*	2n	NA12884	verkko
chr2	109975587	110095177	119591	*	2n	NA12884	verkko
chr2	110095178	110276209	181032	*	1n	NA12884	verkko
chr2	110276210	110395766	119557	*	2n	NA12884	verkko
chr2	110395767	110441273	45507	*	1n	NA12884	verkko
chr2	110441274	130060798	19619525	*	2n	NA12884	verkko
chr2	130061334	138247429	8186096	*	2n	NA12884	verkko
chr2	138251018	146105051	7854034	*	2n	NA12884	verkko
chr2	146119294	168867849	22748556	*	2n	NA12884	verkko
chr2	168867850	168867850	1	*	multi	NA12884	verkko
chr2	168867851	179200620	10332770	*	2n	NA12884	verkko
chr2	179200621	179216830	16210	*	1n	NA12884	verkko
chr2	179216831	183704450	4487620	*	2n	NA12884	verkko
chr2	183706335	198483961	14777627	*	2n	NA12884	verkko
chr2	198483962	198611069	127108	*	multi	NA12884	verkko
chr2	198611070	203316939	4705870	*	2n	NA12884	verkko
chr2	203316940	203327009	10070	*	1n	NA12884	verkko
chr2	203327010	231578973	28251964	*	2n	NA12884	verkko
chr2	231579360	231823173	243814	*	2n	NA12884	verkko
chr2	231823174	231828242	5069	*	1n	NA12884	verkko
chr2	231828243	238903659	7075417	*	2n	NA12884	verkko
chr2	238904047	239643108	739062	*	2n	NA12884	verkko
chr2	239643441	240685789	1042349	*	2n	NA12884	verkko
chr2	240685790	240688965	3176	*	1n	NA12884	verkko
chr2	240688966	242129913	1440948	*	2n	NA12884	verkko
chr2	242129914	242129932	19	*	multi	NA12884	verkko
chr2	242129933	242182787	52855	*	multi	NA12884	verkko
chr2	242182788	242183315	528	*	2n	NA12884	verkko
chr3	10000	7128504	7118505	*	2n	NA12884	verkko
chr3	7128505	7128689	185	*	1n	NA12884	verkko
chr3	7128690	20301190	13172501	*	2n	NA12884	verkko
chr3	20301191	20301486	296	*	1n	NA12884	verkko
chr3	20301487	25995315	5693829	*	2n	NA12884	verkko
chr3	25995316	26128992	133677	*	1n	NA12884	verkko
chr3	26128993	44699599	18570607	*	2n	NA12884	verkko
chr3	44700690	45042837	342148	*	2n	NA12884	verkko
chr3	45042838	45042965	128	*	1n	NA12884	verkko
chr3	45042966	52993164	7950199	*	2n	NA12884	verkko
chr3	52993165	53004881	11717	*	1n	NA12884	verkko
chr3	53004882	75629854	22624973	*	2n	NA12884	verkko
chr3	75629855	75629856	2	*	multi	NA12884	verkko
chr3	75629857	75708301	78445	*	multi	NA12884	verkko
chr3	75708302	75749481	41180	*	2n	NA12884	verkko
chr3	75749482	75866151	116670	*	multi	NA12884	verkko
chr3	75866152	80013716	4147565	*	2n	NA12884	verkko
chr3	80013717	80015318	1602	*	1n	NA12884	verkko
chr3	80015319	84900404	4885086	*	2n	NA12884	verkko
chr3	84900405	84900405	1	*	multi	NA12884	verkko
chr3	84900406	90676189	5775784	*	2n	NA12884	verkko
chr3	90676190	90721518	45329	*	1n	NA12884	verkko
chr3	90782172	90819586	37415	*	1n	NA12884	verkko
chr3	90819587	90950056	130470	*	2n	NA12884	verkko
chr3	90950057	91031604	81548	*	1n	NA12884	verkko
chr3	91031605	91046719	15115	*	2n	NA12884	verkko
chr3	91046720	91098543	51824	*	1n	NA12884	verkko
chr3	91098544	91102526	3983	*	2n	NA12884	verkko
chr3	91102527	91141607	39081	*	1n	NA12884	verkko
chr3	91141608	91148649	7042	*	2n	NA12884	verkko
chr3	91148650	91168941	20292	*	1n	NA12884	verkko
chr3	91206320	91211671	5352	*	1n	NA12884	verkko
chr3	91284944	91285004	61	*	1n	NA12884	verkko
chr3	91285005	91553123	268119	*	2n	NA12884	verkko
chr3	91553124	91553195	72	*	1n	NA12884	verkko
chr3	91721058	91722709	1652	*	1n	NA12884	verkko
chr3	91722710	91725765	3056	*	2n	NA12884	verkko
chr3	91725766	91738214	12449	*	multi	NA12884	verkko
chr3	91738215	91864464	126250	*	multi	NA12884	verkko
chr3	91864465	91868243	3779	*	multi	NA12884	verkko
chr3	91868244	92047208	178965	*	1n	NA12884	verkko
chr3	92047209	92049187	1979	*	multi	NA12884	verkko
chr3	92049188	92092834	43647	*	1n	NA12884	verkko
chr3	92119578	92123275	3698	*	1n	NA12884	verkko
chr3	92123276	92135803	12528	*	2n	NA12884	verkko
chr3	92135804	92185474	49671	*	multi	NA12884	verkko
chr3	92185475	92190380	4906	*	1n	NA12884	verkko
chr3	92303552	92327109	23558	*	1n	NA12884	verkko
chr3	92327110	92328295	1186	*	2n	NA12884	verkko
chr3	92328296	92328366	71	*	1n	NA12884	verkko
chr3	92328367	92394658	66292	*	multi	NA12884	verkko
chr3	92394659	92471667	77009	*	multi	NA12884	verkko
chr3	92471668	92489544	17877	*	multi	NA12884	verkko
chr3	92489545	92543861	54317	*	2n	NA12884	verkko
chr3	92543862	92560788	16927	*	1n	NA12884	verkko
chr3	92670827	92674163	3337	*	1n	NA12884	verkko
chr3	92674164	92744392	70229	*	multi	NA12884	verkko
chr3	92744393	92746360	1968	*	1n	NA12884	verkko
chr3	92900811	92913998	13188	*	1n	NA12884	verkko
chr3	92993756	93026018	32263	*	1n	NA12884	verkko
chr3	93026019	93028231	2213	*	2n	NA12884	verkko
chr3	93028232	93082899	54668	*	1n	NA12884	verkko
chr3	93082900	93160797	77898	*	2n	NA12884	verkko
chr3	93160798	93170367	9570	*	multi	NA12884	verkko
chr3	93170368	93177923	7556	*	2n	NA12884	verkko
chr3	93177924	93303712	125789	*	multi	NA12884	verkko
chr3	93303713	93317408	13696	*	1n	NA12884	verkko
chr3	93317409	93319065	1657	*	2n	NA12884	verkko
chr3	93319066	93422798	103733	*	1n	NA12884	verkko
chr3	93438637	93440649	2013	*	1n	NA12884	verkko
chr3	93440650	93451562	10913	*	multi	NA12884	verkko
chr3	93451563	93469198	17636	*	1n	NA12884	verkko
chr3	93486435	93507483	21049	*	1n	NA12884	verkko
chr3	93507484	93533584	26101	*	multi	NA12884	verkko
chr3	93533585	93591435	57851	*	1n	NA12884	verkko
chr3	93591436	93646257	54822	*	2n	NA12884	verkko
chr3	93646258	93652145	5888	*	1n	NA12884	verkko
chr3	93705581	130044537	36338957	*	2n	NA12884	verkko
chr3	130087902	146667403	16579502	*	2n	NA12884	verkko
chr3	146672617	151664749	4992133	*	2n	NA12884	verkko
chr3	151664750	151664750	1	*	multi	NA12884	verkko
chr3	151664751	162807954	11143204	*	2n	NA12884	verkko
chr3	162807955	162829869	21915	*	1n	NA12884	verkko
chr3	162829870	187418139	24588270	*	2n	NA12884	verkko
chr3	187424419	193157540	5733122	*	2n	NA12884	verkko
chr3	193167616	195474723	2307108	*	2n	NA12884	verkko
chr3	195474724	195479682	4959	*	1n	NA12884	verkko
chr3	195479683	195631095	151413	*	2n	NA12884	verkko
chr3	195631096	195631096	1	*	multi	NA12884	verkko
chr3	195631097	195633504	2408	*	2n	NA12884	verkko
chr3	195633505	195633547	43	*	multi	NA12884	verkko
chr3	195633548	195760389	126842	*	2n	NA12884	verkko
chr3	195760390	195761412	1023	*	1n	NA12884	verkko
chr3	195761413	198215367	2453955	*	2n	NA12884	verkko
chr3	198215368	198218132	2765	*	1n	NA12884	verkko
chr4	10000	12881	2882	*	multi	NA12884	verkko
chr4	12882	31499	18618	*	multi	NA12884	verkko
chr4	31500	1429358	1397859	*	2n	NA12884	verkko
chr4	1441552	4121049	2679498	*	2n	NA12884	verkko
chr4	4121050	4151249	30200	*	1n	NA12884	verkko
chr4	4151250	8636597	4485348	*	2n	NA12884	verkko
chr4	8636598	8636598	1	*	multi	NA12884	verkko
chr4	8636599	8797477	160879	*	2n	NA12884	verkko
chr4	8816477	9156318	339842	*	2n	NA12884	verkko
chr4	9208574	9272769	64196	*	2n	NA12884	verkko
chr4	9322925	9322933	9	*	1n	NA12884	verkko
chr4	9322934	9455374	132441	*	2n	NA12884	verkko
chr4	9479784	10209636	729853	*	2n	NA12884	verkko
chr4	10209637	10232942	23306	*	1n	NA12884	verkko
chr4	10232943	25495543	15262601	*	2n	NA12884	verkko
chr4	25495544	25495855	312	*	1n	NA12884	verkko
chr4	25495856	31203674	5707819	*	2n	NA12884	verkko
chr4	31203675	31203698	24	*	multi	NA12884	verkko
chr4	31203699	31819295	615597	*	2n	NA12884	verkko
chr4	31832451	31832482	32	*	1n	NA12884	verkko
chr4	31832483	32833016	1000534	*	2n	NA12884	verkko
chr4	32839216	34684753	1845538	*	2n	NA12884	verkko
chr4	34684754	34684754	1	*	multi	NA12884	verkko
chr4	34684755	34778263	93509	*	2n	NA12884	verkko
chr4	34827321	49121226	14293906	*	2n	NA12884	verkko
chr4	49121227	49133239	12013	*	1n	NA12884	verkko
chr4	49133240	49145601	12362	*	multi	NA12884	verkko
chr4	49145602	49308998	163397	*	multi	NA12884	verkko
chr4	49308999	49336924	27926	*	2n	NA12884	verkko
chr4	49486924	49486932	9	*	1n	NA12884	verkko
chr4	49486933	49514568	27636	*	2n	NA12884	verkko
chr4	49514569	49514569	1	*	multi	NA12884	verkko
chr4	49514570	49514711	142	*	2n	NA12884	verkko
chr4	49514712	49514712	1	*	multi	NA12884	verkko
chr4	49514713	49552669	37957	*	2n	NA12884	verkko
chr4	49552670	49581055	28386	*	multi	NA12884	verkko
chr4	49581056	49643644	62589	*	2n	NA12884	verkko
chr4	49643645	49647611	3967	*	1n	NA12884	verkko
chr4	49741140	49743558	2419	*	1n	NA12884	verkko
chr4	49743559	49744039	481	*	2n	NA12884	verkko
chr4	49744040	49746778	2739	*	multi	NA12884	verkko
chr4	49746779	49785068	38290	*	multi	NA12884	verkko
chr4	49785069	49787424	2356	*	multi	NA12884	verkko
chr4	49787425	49790050	2626	*	1n	NA12884	verkko
chr4	49809565	49837111	27547	*	1n	NA12884	verkko
chr4	49843884	49850573	6690	*	1n	NA12884	verkko
chr4	49850574	49875355	24782	*	multi	NA12884	verkko
chr4	49875356	49876502	1147	*	2n	NA12884	verkko
chr4	49876503	49920960	44458	*	multi	NA12884	verkko
chr4	49920961	49978384	57424	*	multi	NA12884	verkko
chr4	49978385	50009012	30628	*	multi	NA12884	verkko
chr4	50009013	50018928	9916	*	1n	NA12884	verkko
chr4	50018929	50024833	5905	*	multi	NA12884	verkko
chr4	50024834	50054807	29974	*	2n	NA12884	verkko
chr4	50054808	50056885	2078	*	1n	NA12884	verkko
chr4	50138572	50162368	23797	*	1n	NA12884	verkko
chr4	50162369	50169815	7447	*	2n	NA12884	verkko
chr4	50169816	50260369	90554	*	1n	NA12884	verkko
chr4	50260370	50289216	28847	*	multi	NA12884	verkko
chr4	50289217	50307472	18256	*	multi	NA12884	verkko
chr4	50307473	50307758	286	*	multi	NA12884	verkko
chr4	50307759	50383071	75313	*	multi	NA12884	verkko
chr4	50383072	50399856	16785	*	multi	NA12884	verkko
chr4	50399857	50473843	73987	*	1n	NA12884	verkko
chr4	50506691	50527693	21003	*	1n	NA12884	verkko
chr4	50530950	50531420	471	*	1n	NA12884	verkko
chr4	50531421	50563392	31972	*	2n	NA12884	verkko
chr4	50563393	50598393	35001	*	multi	NA12884	verkko
chr4	50598394	50611586	13193	*	1n	NA12884	verkko
chr4	50701980	50704782	2803	*	1n	NA12884	verkko
chr4	50704783	50749884	45102	*	multi	NA12884	verkko
chr4	50749885	50751366	1482	*	1n	NA12884	verkko
chr4	50758950	50776602	17653	*	1n	NA12884	verkko
chr4	50875241	50884817	9577	*	1n	NA12884	verkko
chr4	50884818	50909917	25100	*	multi	NA12884	verkko
chr4	50909918	50912761	2844	*	1n	NA12884	verkko
chr4	51129486	51148073	18588	*	1n	NA12884	verkko
chr4	51151777	51156847	5071	*	1n	NA12884	verkko
chr4	51156848	51170645	13798	*	2n	NA12884	verkko
chr4	51170646	51258095	87450	*	multi	NA12884	verkko
chr4	51258096	51265820	7725	*	1n	NA12884	verkko
chr4	51428098	51453517	25420	*	1n	NA12884	verkko
chr4	51489936	51533532	43597	*	1n	NA12884	verkko
chr4	51608383	51609201	819	*	1n	NA12884	verkko
chr4	51609202	51639890	30689	*	multi	NA12884	verkko
chr4	51639891	51666285	26395	*	multi	NA12884	verkko
chr4	51666286	51689779	23494	*	multi	NA12884	verkko
chr4	51689780	51694994	5215	*	1n	NA12884	verkko
chr4	51708079	51743735	35657	*	1n	NA12884	verkko
chr4	51793951	51799222	5272	*	1n	NA12884	verkko
chr4	51799223	58878793	7079571	*	2n	NA12884	verkko
chr4	58921381	58921392	12	*	1n	NA12884	verkko
chr4	58921393	65936763	7015371	*	2n	NA12884	verkko
chr4	65936764	65937114	351	*	1n	NA12884	verkko
chr4	65937115	68507499	2570385	*	2n	NA12884	verkko
chr4	68624811	87925796	19300986	*	2n	NA12884	verkko
chr4	87925797	87937560	11764	*	1n	NA12884	verkko
chr4	87937561	91010406	3072846	*	2n	NA12884	verkko
chr4	91012490	129144970	38132481	*	2n	NA12884	verkko
chr4	129144971	129147285	2315	*	1n	NA12884	verkko
chr4	129147286	145693877	16546592	*	2n	NA12884	verkko
chr4	145694352	155957292	10262941	*	2n	NA12884	verkko
